sex,educ,cause,mx,age,year
Total,Primary,Digestive,0.004832168623084819,85,2016-2019
Total,Primary,Digestive,0.004748722735372651,85,2020-2021
Total,Primary,Digestive,0.005433338297924564,86,2016-2019
Total,Primary,Digestive,0.0053395109146364686,86,2020-2021
Total,Primary,Digestive,0.006085262590379536,87,2016-2019
Total,Primary,Digestive,0.005980177238765352,87,2020-2021
Total,Primary,Digestive,0.006781930545448944,88,2016-2019
Total,Primary,Digestive,0.00666481455490513,88,2020-2021
Total,Primary,Digestive,0.00751384643300144,89,2016-2019
Total,Primary,Digestive,0.0073840911130526755,89,2020-2021
Total,Primary,Digestive,0.00826760615792477,90,2016-2019
Total,Primary,Digestive,0.008124834291105637,90,2020-2021
Total,Primary,Digestive,0.009025715452837717,91,2016-2019
Total,Primary,Digestive,0.008869851927173185,91,2020-2021
Total,Primary,Digestive,0.009773827930899223,92,2016-2019
Total,Primary,Digestive,0.00960504537969777,92,2020-2021
Total,Primary,Digestive,0.010511570724584368,93,2016-2019
Total,Primary,Digestive,0.010330048220139507,93,2020-2021
Total,Primary,Digestive,0.011243603535408866,94,2016-2019
Total,Primary,Digestive,0.011049439682431203,94,2020-2021
Total,Primary,Digestive,0.011978253819298693,95,2016-2019
Total,Primary,Digestive,0.011771403417096668,95,2020-2021
Total,Primary,Digestive,0.012727604855862188,96,2016-2019
Total,Primary,Digestive,0.012507814039669763,96,2020-2021
Total,Primary,Digestive,0.013507660673218699,97,2016-2019
Total,Primary,Digestive,0.013274399207464638,97,2020-2021
Total,Primary,Digestive,0.01433867395815802,98,2016-2019
Total,Primary,Digestive,0.014091061867110994,98,2020-2021
Total,Primary,Digestive,0.015245733659050197,99,2016-2019
Total,Primary,Digestive,0.014982457710250483,99,2020-2021
Total,Primary,Digestive,0.016259727435120556,100,2016-2019
Total,Primary,Digestive,0.015978941002441092,100,2020-2021
Total,Primary,Endocrine,1.5039619120482156e-5,35,2016-2019
Total,Primary,Endocrine,1.647568786958133e-5,35,2020-2021
Total,Primary,Endocrine,1.6906119094133342e-5,36,2016-2019
Total,Primary,Endocrine,1.852041192330277e-5,36,2020-2021
Total,Primary,Endocrine,1.9007201278021603e-5,37,2016-2019
Total,Primary,Endocrine,2.0822117436771348e-5,37,2020-2021
Total,Primary,Endocrine,2.1369673093170164e-5,38,2016-2019
Total,Primary,Endocrine,2.3410171556709934e-5,38,2020-2021
Total,Primary,Endocrine,2.4022673010622568e-5,39,2016-2019
Total,Primary,Endocrine,2.631649506183406e-5,39,2020-2021
Total,Primary,Endocrine,2.699770323916624e-5,40,2016-2019
Total,Primary,Endocrine,2.9575598171785867e-5,40,2020-2021
Total,Primary,Endocrine,3.0328619196904286e-5,41,2016-2019
Total,Primary,Endocrine,3.322456901339188e-5,41,2020-2021
Total,Primary,Endocrine,3.4051565111038405e-5,42,2016-2019
Total,Primary,Endocrine,3.7303003071144825e-5,42,2020-2021
Total,Primary,Endocrine,3.820484400229729e-5,43,2016-2019
Total,Primary,Endocrine,4.185286075700272e-5,43,2020-2021
Total,Primary,Endocrine,4.2828709374292614e-5,44,2016-2019
Total,Primary,Endocrine,4.6918239209054854e-5,44,2020-2021
Total,Primary,Endocrine,4.7965190054339385e-5,45,2016-2019
Total,Primary,Endocrine,5.2545180407142444e-5,45,2020-2021
Total,Primary,Endocrine,5.365879212117902e-5,46,2016-2019
Total,Primary,Endocrine,5.878244012465089e-5,46,2020-2021
Total,Primary,Endocrine,5.995602276515751e-5,47,2016-2019
Total,Primary,Endocrine,6.568096632413782e-5,47,2020-2021
Total,Primary,Endocrine,6.690454719815039e-5,48,2016-2019
Total,Primary,Endocrine,7.329297556420147e-5,48,2020-2021
Total,Primary,Endocrine,7.455264358525592e-5,49,2016-2019
Total,Primary,Endocrine,8.167135588493818e-5,49,2020-2021
Total,Primary,Endocrine,8.294854025261133e-5,50,2016-2019
Total,Primary,Endocrine,9.08689407285744e-5,50,2020-2021
Total,Primary,Endocrine,9.213962295361048e-5,51,2016-2019
Total,Primary,Endocrine,1.0093764051093403e-4,51,2020-2021
Total,Primary,Endocrine,1.0217150551673518e-4,52,2016-2019
Total,Primary,Endocrine,1.1192742452941649e-4,52,2020-2021
Total,Primary,Endocrine,1.1308696000702819e-4,53,2016-2019
Total,Primary,Endocrine,1.2388514897017494e-4,53,2020-2021
Total,Primary,Endocrine,1.2492524533829044e-4,54,2016-2019
Total,Primary,Endocrine,1.3685382141237086e-4,54,2020-2021
Total,Primary,Endocrine,1.3773737795625876e-4,55,2016-2019
Total,Primary,Endocrine,1.5088932964341686e-4,55,2020-2021
Total,Primary,Endocrine,1.5159544094187386e-4,56,2016-2019
Total,Primary,Endocrine,1.6607063964860515e-4,56,2020-2021
Total,Primary,Endocrine,1.665808889889187e-4,57,2016-2019
Total,Primary,Endocrine,1.8248698388119913e-4,57,2020-2021
Total,Primary,Endocrine,1.827851427671286e-4,58,2016-2019
Total,Primary,Endocrine,2.0023851237873183e-4,58,2020-2021
Total,Primary,Endocrine,2.0031121609708464e-4,59,2016-2019
Total,Primary,Endocrine,2.1943807530984988e-4,59,2020-2021
Total,Primary,Endocrine,2.1927558471473863e-4,60,2016-2019
Total,Primary,Endocrine,2.4021327017915544e-4,60,2020-2021
Total,Primary,Endocrine,0.00023981033694657733,61,2016-2019
Total,Primary,Endocrine,2.627087978611169e-4,61,2020-2021
Total,Primary,Endocrine,2.6206565522952165e-4,62,2016-2019
Total,Primary,Endocrine,2.87089181069666e-4,62,2020-2021
Total,Primary,Endocrine,2.8621277572381953e-4,63,2016-2019
Total,Primary,Endocrine,3.135420065718366e-4,63,2020-2021
Total,Primary,Endocrine,3.124885418172853e-4,64,2016-2019
Total,Primary,Endocrine,3.4232673291510464e-4,64,2020-2021
Total,Primary,Endocrine,3.41288307058458e-4,65,2016-2019
Total,Primary,Endocrine,3.738764642633262e-4,65,2020-2021
Total,Primary,Endocrine,3.7312133248610215e-4,66,2016-2019
Total,Primary,Endocrine,4.0874908880845476e-4,66,2020-2021
Total,Primary,Endocrine,4.086196416255469e-4,67,2016-2019
Total,Primary,Endocrine,4.476369792925223e-4,67,2020-2021
Total,Primary,Endocrine,4.485677174219682e-4,68,2016-2019
Total,Primary,Endocrine,4.913995255737551e-4,68,2020-2021
Total,Primary,Endocrine,4.939415250778359e-4,69,2016-2019
Total,Primary,Endocrine,5.411058835874632e-4,69,2020-2021
Total,Primary,Endocrine,5.459601416629994e-4,70,2016-2019
Total,Primary,Endocrine,5.980915348462369e-4,70,2020-2021
Total,Primary,Endocrine,6.061545126336867e-4,71,2016-2019
Total,Primary,Endocrine,6.640336082241588e-4,71,2020-2021
Total,Primary,Endocrine,6.764596278783222e-4,72,2016-2019
Total,Primary,Endocrine,7.410518574980421e-4,72,2020-2021
Total,Primary,Endocrine,7.592249979265631e-4,73,2016-2019
Total,Primary,Endocrine,8.31720137884753e-4,73,2020-2021
Total,Primary,Endocrine,8.566216513967386e-4,74,2016-2019
Total,Primary,Endocrine,9.384167802173378e-4,74,2020-2021
Total,Primary,Endocrine,9.708571076849878e-4,75,2016-2019
Total,Primary,Endocrine,0.0010635600904545755,75,2020-2021
Total,Primary,Endocrine,0.0011044007990158745,76,2016-2019
Total,Primary,Endocrine,0.001209855296316735,76,2020-2021
Total,Primary,Endocrine,0.0012599712963575031,77,2016-2019
Total,Primary,Endocrine,0.0013802805534580897,77,2020-2021
Total,Primary,Endocrine,0.001440504248771432,78,2016-2019
Total,Primary,Endocrine,0.0015780518234828132,78,2020-2021
Total,Primary,Endocrine,0.001649095473456084,79,2016-2019
Total,Primary,Endocrine,0.0018065605299006295,79,2020-2021
Total,Primary,Endocrine,0.0018889124573295798,80,2016-2019
Total,Primary,Endocrine,0.0020692766093752184,80,2020-2021
Total,Primary,Endocrine,0.0021630673812036735,81,2016-2019
Total,Primary,Endocrine,0.002369609411520915,81,2020-2021
Total,Primary,Endocrine,0.0024744603545706493,82,2016-2019
Total,Primary,Endocrine,0.00271073596485152,82,2020-2021
Total,Primary,Endocrine,0.0028258757691842834,83,2016-2019
Total,Primary,Endocrine,0.003095706530751604,83,2020-2021
Total,Primary,Endocrine,0.003219897887102737,84,2016-2019
Total,Primary,Endocrine,0.0035273521313835226,84,2020-2021
Total,Primary,Endocrine,0.003658503846905949,85,2016-2019
Total,Primary,Endocrine,0.004007838693813449,85,2020-2021
Total,Primary,Endocrine,0.00414279297996125,86,2016-2019
Total,Primary,Endocrine,0.004538370519847717,86,2020-2021
Total,Primary,Endocrine,0.0046726920625044235,87,2016-2019
Total,Primary,Endocrine,0.0051188673938988025,87,2020-2021
Total,Primary,Endocrine,0.005246639448394972,88,2016-2019
Total,Primary,Endocrine,0.005747618554931641,88,2020-2021
Total,Primary,Endocrine,0.005861264551686516,89,2016-2019
Total,Primary,Endocrine,0.006420931574198847,89,2020-2021
Total,Primary,Endocrine,0.006511085340111839,90,2016-2019
Total,Primary,Endocrine,0.007132800963675624,90,2020-2021
Total,Primary,Endocrine,0.00718827799104993,91,2016-2019
Total,Primary,Endocrine,0.007874655837462656,91,2020-2021
Total,Primary,Endocrine,0.007886251962939697,92,2016-2019
Total,Primary,Endocrine,0.008639276351441409,92,2020-2021
Total,Primary,Endocrine,0.00860539037239227,93,2016-2019
Total,Primary,Endocrine,0.009427082204385637,93,2020-2021
Total,Primary,Endocrine,0.009348757275165955,94,2016-2019
Total,Primary,Endocrine,0.010241430025601204,94,2020-2021
Total,Primary,Endocrine,0.010121614881840397,95,2016-2019
Total,Primary,Endocrine,0.011088084491594858,95,2020-2021
Total,Primary,Endocrine,0.010931697027403594,96,2016-2019
Total,Primary,Endocrine,0.01197551790809963,96,2020-2021
Total,Primary,Endocrine,0.011789528986046292,97,2016-2019
Total,Primary,Endocrine,0.012915260562612784,97,2020-2021
Total,Primary,Endocrine,0.012708832300558538,98,2016-2019
Total,Primary,Endocrine,0.013922344209215782,98,2020-2021
Total,Primary,Endocrine,0.01370706293003154,99,2016-2019
Total,Primary,Endocrine,0.015015891601692966,99,2020-2021
Total,Primary,Endocrine,0.014806143838341352,100,2016-2019
Total,Primary,Endocrine,0.016219919033748538,100,2020-2021
Total,Primary,External,2.137284640110908e-4,35,2016-2019
Total,Primary,External,2.0765027543680935e-4,35,2020-2021
Total,Primary,External,2.244617244090864e-4,36,2016-2019
Total,Primary,External,2.1807829441074933e-4,36,2020-2021
Total,Primary,External,2.3554713184927758e-4,37,2016-2019
Total,Primary,External,2.288484457751717e-4,37,2020-2021
Total,Primary,External,2.4689415358640184e-4,38,2016-2019
Total,Primary,External,2.3987277143064045e-4,38,2020-2021
Total,Primary,External,2.583944118496018e-4,39,2016-2019
Total,Primary,External,2.510459757438666e-4,39,2020-2021
Total,Primary,External,2.699209657539899e-4,40,2016-2019
Total,Primary,External,2.622447278808736e-4,40,2020-2021
Total,Primary,External,2.8132814143392996e-4,41,2016-2019
Total,Primary,External,2.733274967710884e-4,41,2020-2021
Total,Primary,External,2.924520408364352e-4,42,2016-2019
Total,Primary,External,2.8413504543125053e-4,42,2020-2021
Total,Primary,External,3.031118548894123e-4,43,2016-2019
Total,Primary,External,2.944917067886779e-4,43,2020-2021
Total,Primary,External,3.131120920304521e-4,44,2016-2019
Total,Primary,External,3.0420754883329416e-4,44,2020-2021
Total,Primary,External,3.222605865283077e-4,45,2016-2019
Total,Primary,External,3.130958708034244e-4,45,2020-2021
Total,Primary,External,3.304867637819377e-4,46,2016-2019
Total,Primary,External,3.2108810515747623e-4,46,2020-2021
Total,Primary,External,3.3779498731195256e-4,47,2016-2019
Total,Primary,External,3.2818849132261826e-4,47,2020-2021
Total,Primary,External,3.4420560092442154e-4,48,2016-2019
Total,Primary,External,3.3441679455077004e-4,48,2020-2021
Total,Primary,External,3.497531353246699e-4,49,2016-2019
Total,Primary,External,3.398065635342168e-4,49,2020-2021
Total,Primary,External,3.5448478556118844e-4,50,2016-2019
Total,Primary,External,3.4440365114924186e-4,50,2020-2021
Total,Primary,External,3.5845878882284014e-4,51,2016-2019
Total,Primary,External,3.4826463838688934e-4,51,2020-2021
Total,Primary,External,3.617427738047562e-4,52,2016-2019
Total,Primary,External,3.514552306609711e-4,52,2020-2021
Total,Primary,External,3.6441214550146455e-4,53,2016-2019
Total,Primary,External,3.540486885358003e-4,53,2020-2021
Total,Primary,External,3.665507779550369e-4,54,2016-2019
Total,Primary,External,3.561265007733849e-4,54,2020-2021
Total,Primary,External,3.683109201432184e-4,55,2016-2019
Total,Primary,External,3.578365865678763e-4,55,2020-2021
Total,Primary,External,3.699209091580668e-4,56,2016-2019
Total,Primary,External,3.5940078937039187e-4,56,2020-2021
Total,Primary,External,3.716174701180564e-4,57,2016-2019
Total,Primary,External,3.610491021127647e-4,57,2020-2021
Total,Primary,External,3.736417932022489e-4,58,2016-2019
Total,Primary,External,3.6301585580629135e-4,58,2020-2021
Total,Primary,External,3.76240878489174e-4,59,2016-2019
Total,Primary,External,3.655410261349648e-4,59,2020-2021
Total,Primary,External,3.796704900505487e-4,60,2016-2019
Total,Primary,External,3.6887310353820565e-4,60,2020-2021
Total,Primary,External,3.841998235633534e-4,61,2016-2019
Total,Primary,External,3.7327362808148903e-4,61,2020-2021
Total,Primary,External,3.901180625324869e-4,62,2016-2019
Total,Primary,External,3.790235592276636e-4,62,2020-2021
Total,Primary,External,3.977430216388389e-4,63,2016-2019
Total,Primary,External,3.864316733782722e-4,63,2020-2021
Total,Primary,External,4.0739577971399065e-4,64,2016-2019
Total,Primary,External,3.9580991825690536e-4,64,2020-2021
Total,Primary,External,4.193509295609817e-4,65,2016-2019
Total,Primary,External,4.074250775671187e-4,65,2020-2021
Total,Primary,External,4.339200673867776e-4,66,2016-2019
Total,Primary,External,4.215798860826862e-4,66,2020-2021
Total,Primary,External,4.514782315347068e-4,67,2016-2019
Total,Primary,External,4.386387164932814e-4,67,2020-2021
Total,Primary,External,4.724792753266737e-4,68,2016-2019
Total,Primary,External,4.590425150609637e-4,68,2020-2021
Total,Primary,External,4.974752671142182e-4,69,2016-2019
Total,Primary,External,4.833276499563817e-4,69,2020-2021
Total,Primary,External,5.271411504002152e-4,70,2016-2019
Total,Primary,External,5.121498700753354e-4,70,2020-2021
Total,Primary,External,5.623063081786198e-4,71,2016-2019
Total,Primary,External,5.46314971725463e-4,71,2020-2021
Total,Primary,External,6.039952377591773e-4,72,2016-2019
Total,Primary,External,5.868183167063135e-4,72,2020-2021
Total,Primary,External,6.534171213436405e-4,73,2016-2019
Total,Primary,External,6.348346994862284e-4,73,2020-2021
Total,Primary,External,7.116378826011351e-4,74,2016-2019
Total,Primary,External,6.913997301067264e-4,74,2020-2021
Total,Primary,External,7.797400787421985e-4,75,2016-2019
Total,Primary,External,7.575651791121972e-4,75,2020-2021
Total,Primary,External,8.589608313065799e-4,76,2016-2019
Total,Primary,External,8.345329857467467e-4,76,2020-2021
Total,Primary,External,9.506923984218835e-4,77,2016-2019
Total,Primary,External,9.236558139384783e-4,77,2020-2021
Total,Primary,External,0.0010564776029626354,78,2016-2019
Total,Primary,External,0.001026432610476381,78,2020-2021
Total,Primary,External,0.0011779982195467803,79,2016-2019
Total,Primary,External,0.0011444973222671283,79,2020-2021
Total,Primary,External,0.00131705373393191,80,2016-2019
Total,Primary,External,0.001279598259789334,80,2020-2021
Total,Primary,External,0.0014755275687629724,81,2016-2019
Total,Primary,External,0.0014335652833416574,81,2020-2021
Total,Primary,External,0.0016553391510095634,82,2016-2019
Total,Primary,External,0.0016082632336263491,82,2020-2021
Total,Primary,External,0.0018584068459154516,83,2016-2019
Total,Primary,External,0.0018055559198140788,83,2020-2021
Total,Primary,External,0.0020865738401489304,84,2016-2019
Total,Primary,External,0.00202723411049116,84,2020-2021
Total,Primary,External,0.0023414835252609334,85,2016-2019
Total,Primary,External,0.0022748944610669797,85,2020-2021
Total,Primary,External,0.002624448627125539,86,2016-2019
Total,Primary,External,0.00254981236502076,86,2020-2021
Total,Primary,External,0.002936296461322567,87,2016-2019
Total,Primary,External,0.002852791610040857,87,2020-2021
Total,Primary,External,0.003277191489852355,88,2016-2019
Total,Primary,External,0.0031839919810198766,88,2020-2021
Total,Primary,External,0.003646439907335747,89,2016-2019
Total,Primary,External,0.0035427394035955307,89,2020-2021
Total,Primary,External,0.004042284383774633,90,2016-2019
Total,Primary,External,0.003927326524187989,90,2020-2021
Total,Primary,External,0.004461713082402546,91,2016-2019
Total,Primary,External,0.004334827159160357,91,2020-2021
Total,Primary,External,0.004902059249182093,92,2016-2019
Total,Primary,External,0.004762650393853941,92,2020-2021
Total,Primary,External,0.0053636489602458095,93,2016-2019
Total,Primary,External,0.005211113031175871,93,2020-2021
Total,Primary,External,0.005847733175557726,94,2016-2019
Total,Primary,External,0.0056814304552458535,94,2020-2021
Total,Primary,External,0.0063562460349864,95,2016-2019
Total,Primary,External,0.006175481801247399,95,2020-2021
Total,Primary,External,0.006891921758194322,96,2016-2019
Total,Primary,External,0.006695923530820511,96,2020-2021
Total,Primary,External,0.007458422879630254,97,2016-2019
Total,Primary,External,0.007246314020200195,97,2020-2021
Total,Primary,External,0.00806048608899167,98,2016-2019
Total,Primary,External,0.00783125525314603,98,2020-2021
Total,Primary,External,0.008704093841108936,99,2016-2019
Total,Primary,External,0.008456559550441138,99,2020-2021
Total,Primary,External,0.009396682158887022,100,2016-2019
Total,Primary,External,0.009129451463160217,100,2020-2021
Total,Primary,Genitourinary,3.542415153641219e-5,35,2016-2019
Total,Primary,Genitourinary,3.4305880628272416e-5,35,2020-2021
Total,Primary,Genitourinary,3.907344496191466e-5,36,2016-2019
Total,Primary,Genitourinary,3.783997302577538e-5,36,2020-2021
Total,Primary,Genitourinary,4.305745291531198e-5,37,2016-2019
Total,Primary,Genitourinary,4.169821367074466e-5,37,2020-2021
Total,Primary,Genitourinary,4.738763544827467e-5,38,2016-2019
Total,Primary,Genitourinary,4.5891700843521514e-5,38,2020-2021
Total,Primary,Genitourinary,5.20711894508376e-5,39,2016-2019
Total,Primary,Genitourinary,5.042740424245364e-5,39,2020-2021
Total,Primary,Genitourinary,5.710989987494875e-5,40,2016-2019
Total,Primary,Genitourinary,5.530705247206069e-5,40,2020-2021
Total,Primary,Genitourinary,6.249890740151434e-5,41,2016-2019
Total,Primary,Genitourinary,6.052593961241151e-5,41,2020-2021
Total,Primary,Genitourinary,6.822542697447022e-5,42,2016-2019
Total,Primary,Genitourinary,6.607168420655816e-5,42,2020-2021
Total,Primary,Genitourinary,7.426746413476892e-5,43,2016-2019
Total,Primary,Genitourinary,7.192298611733897e-5,43,2020-2021
Total,Primary,Genitourinary,8.059258921552413e-5,44,2016-2019
Total,Primary,Genitourinary,7.804843941877468e-5,44,2020-2021
Total,Primary,Genitourinary,8.716016437223795e-5,45,2016-2019
Total,Primary,Genitourinary,8.440868912332571e-5,45,2020-2021
Total,Primary,Genitourinary,9.394824327400537e-5,46,2016-2019
Total,Primary,Genitourinary,9.0982481702661365e-05,46,2020-2021
Total,Primary,Genitourinary,1.0094800922925367e-4,47,2016-2019
Total,Primary,Genitourinary,9.776127879085027e-5,47,2020-2021
Total,Primary,Genitourinary,1.0815251466439884e-4,48,2016-2019
Total,Primary,Genitourinary,1.047383521355648e-4,48,2020-2021
Total,Primary,Genitourinary,1.15557077174624e-4,49,2016-2019
Total,Primary,Genitourinary,1.1190916714631418e-4,49,2020-2021
Total,Primary,Genitourinary,1.2315976036458812e-4,50,2016-2019
Total,Primary,Genitourinary,1.1927184855595616e-4,50,2020-2021
Total,Primary,Genitourinary,1.30961842842235e-4,51,2016-2019
Total,Primary,Genitourinary,1.2682763460929232e-4,51,2020-2021
Total,Primary,Genitourinary,1.3896827665350113e-4,52,2016-2019
Total,Primary,Genitourinary,1.3458132102589236e-4,52,2020-2021
Total,Primary,Genitourinary,1.471881388339584e-4,53,2016-2019
Total,Primary,Genitourinary,1.4254169829713804e-4,53,2020-2021
Total,Primary,Genitourinary,1.5563628807992595e-4,54,2016-2019
Total,Primary,Genitourinary,1.5072315605948097e-4,54,2020-2021
Total,Primary,Genitourinary,1.6436916687406265e-4,55,2016-2019
Total,Primary,Genitourinary,1.591803550172282e-4,55,2020-2021
Total,Primary,Genitourinary,1.73499900077816e-4,56,2016-2019
Total,Primary,Genitourinary,1.680228489020737e-4,56,2020-2021
Total,Primary,Genitourinary,1.8316863970707563e-4,57,2016-2019
Total,Primary,Genitourinary,1.7738636540595617e-4,57,2020-2021
Total,Primary,Genitourinary,1.935439756479556e-4,58,2016-2019
Total,Primary,Genitourinary,1.8743417236331377e-4,58,2020-2021
Total,Primary,Genitourinary,2.048275981109164e-4,59,2016-2019
Total,Primary,Genitourinary,1.9836159302068465e-4,59,2020-2021
Total,Primary,Genitourinary,2.1726070987527756e-4,60,2016-2019
Total,Primary,Genitourinary,2.1040221585925053e-4,60,2020-2021
Total,Primary,Genitourinary,2.311327326330708e-4,61,2016-2019
Total,Primary,Genitourinary,2.2383632609650962e-4,61,2020-2021
Total,Primary,Genitourinary,2.4679302531353933e-4,62,2016-2019
Total,Primary,Genitourinary,2.390022540862806e-4,62,2020-2021
Total,Primary,Genitourinary,2.6466653646774554e-4,63,2016-2019
Total,Primary,Genitourinary,2.5631153358826174e-4,63,2020-2021
Total,Primary,Genitourinary,2.852538236397584e-4,64,2016-2019
Total,Primary,Genitourinary,2.762489205277082e-4,64,2020-2021
Total,Primary,Genitourinary,3.0911496136364e-4,65,2016-2019
Total,Primary,Genitourinary,2.993568089853567e-4,65,2020-2021
Total,Primary,Genitourinary,3.3693152052495246e-4,66,2016-2019
Total,Primary,Genitourinary,3.2629525399218703e-4,66,2020-2021
Total,Primary,Genitourinary,3.6955006029096776e-4,67,2016-2019
Total,Primary,Genitourinary,3.5788409050479224e-4,67,2020-2021
Total,Primary,Genitourinary,4.080298041300416e-4,68,2016-2019
Total,Primary,Genitourinary,3.951491043864336e-4,68,2020-2021
Total,Primary,Genitourinary,4.5370589744014113e-4,69,2016-2019
Total,Primary,Genitourinary,4.393832931164429e-4,69,2020-2021
Total,Primary,Genitourinary,5.082739414596821e-4,70,2016-2019
Total,Primary,Genitourinary,4.922287311314782e-4,70,2020-2021
Total,Primary,Genitourinary,5.739038017090364e-4,71,2016-2019
Total,Primary,Genitourinary,5.557867855579974e-4,71,2020-2021
Total,Primary,Genitourinary,6.533940119862237e-4,72,2016-2019
Total,Primary,Genitourinary,6.327676459769808e-4,72,2020-2021
Total,Primary,Genitourinary,7.50266789471192e-4,73,2016-2019
Total,Primary,Genitourinary,7.265823400879327e-4,73,2020-2021
Total,Primary,Genitourinary,8.68247501426977e-4,74,2016-2019
Total,Primary,Genitourinary,8.408386326242107e-4,74,2020-2021
Total,Primary,Genitourinary,0.0010115193756421656,75,2016-2019
Total,Primary,Genitourinary,9.79587695086948e-4,75,2020-2021
Total,Primary,Genitourinary,0.001185012479656806,76,2016-2019
Total,Primary,Genitourinary,0.0011476039624642163,76,2020-2021
Total,Primary,Genitourinary,0.0013944562897950524,77,2016-2019
Total,Primary,Genitourinary,0.0013504360427625314,77,2020-2021
Total,Primary,Genitourinary,0.0016464000104685554,78,2016-2019
Total,Primary,Genitourinary,0.0015944263948697308,78,2020-2021
Total,Primary,Genitourinary,0.0019481818700316394,79,2016-2019
Total,Primary,Genitourinary,0.0018866815936797172,79,2020-2021
Total,Primary,Genitourinary,0.0023078231573213726,80,2016-2019
Total,Primary,Genitourinary,0.002234969711690896,80,2020-2021
Total,Primary,Genitourinary,0.0027338183733726733,81,2016-2019
Total,Primary,Genitourinary,0.0026475170952195964,81,2020-2021
Total,Primary,Genitourinary,0.003234854482107063,82,2016-2019
Total,Primary,Genitourinary,0.003132736477793324,82,2020-2021
Total,Primary,Genitourinary,0.0038207190746204493,83,2016-2019
Total,Primary,Genitourinary,0.0037001064754751743,83,2020-2021
Total,Primary,Genitourinary,0.0045027093636702984,84,2016-2019
Total,Primary,Genitourinary,0.004360567670198111,84,2020-2021
Total,Primary,Genitourinary,0.005292726843931903,85,2016-2019
Total,Primary,Genitourinary,0.005125645849819294,85,2020-2021
Total,Primary,Genitourinary,0.00620297609539758,86,2016-2019
Total,Primary,Genitourinary,0.006007160319704562,86,2020-2021
Total,Primary,Genitourinary,0.007245595763456553,87,2016-2019
Total,Primary,Genitourinary,0.00701686653204262,87,2020-2021
Total,Primary,Genitourinary,0.008432177998762076,88,2016-2019
Total,Primary,Genitourinary,0.008165990696051962,88,2020-2021
Total,Primary,Genitourinary,0.00977316896605376,89,2016-2019
Total,Primary,Genitourinary,0.009464649211562575,89,2020-2021
Total,Primary,Genitourinary,0.011277149310200425,90,2016-2019
Total,Primary,Genitourinary,0.010921151849333,90,2020-2021
Total,Primary,Genitourinary,0.01295004850861319,91,2016-2019
Total,Primary,Genitourinary,0.012541240904815103,91,2020-2021
Total,Primary,Genitourinary,0.0148013455447466,92,2016-2019
Total,Primary,Genitourinary,0.014334096128567902,92,2020-2021
Total,Primary,Genitourinary,0.016856129706578345,93,2016-2019
Total,Primary,Genitourinary,0.01632401478901083,93,2020-2021
Total,Primary,Genitourinary,0.019149633664419748,94,2016-2019
Total,Primary,Genitourinary,0.018545117330233372,94,2020-2021
Total,Primary,Genitourinary,0.021728417090784092,95,2016-2019
Total,Primary,Genitourinary,0.021042493627308194,95,2020-2021
Total,Primary,Genitourinary,0.024653568799178995,96,2016-2019
Total,Primary,Genitourinary,0.023875304039849308,96,2020-2021
Total,Primary,Genitourinary,0.028004941128602984,97,2016-2019
Total,Primary,Genitourinary,0.027120880125304343,97,2020-2021
Total,Primary,Genitourinary,0.031886860991305825,98,2016-2019
Total,Primary,Genitourinary,0.030880255400150835,98,2020-2021
Total,Primary,Genitourinary,0.0364359572135805,99,2016-2019
Total,Primary,Genitourinary,0.03528574558690849,99,2020-2021
Total,Primary,Genitourinary,0.04183203412562026,100,2016-2019
Total,Primary,Genitourinary,0.04051147894611492,100,2020-2021
Total,Primary,Ill-defined,1.402916208096748e-5,35,2016-2019
Total,Primary,Ill-defined,2.9538407320806713e-5,35,2020-2021
Total,Primary,Ill-defined,1.5295721740590705e-5,36,2016-2019
Total,Primary,Ill-defined,3.2205149276322925e-5,36,2020-2021
Total,Primary,Ill-defined,1.665574008288101e-5,37,2016-2019
Total,Primary,Ill-defined,3.506866853189125e-5,37,2020-2021
Total,Primary,Ill-defined,1.8107615167646455e-5,38,2016-2019
Total,Primary,Ill-defined,3.812559220168857e-5,38,2020-2021
Total,Primary,Ill-defined,1.9647603228341095e-5,39,2016-2019
Total,Primary,Ill-defined,4.1368037783501995e-5,39,2020-2021
Total,Primary,Ill-defined,2.1269464015079885e-5,40,2016-2019
Total,Primary,Ill-defined,4.478286642828095e-5,40,2020-2021
Total,Primary,Ill-defined,2.296411947474308e-5,41,2016-2019
Total,Primary,Ill-defined,4.835096429093735e-5,41,2020-2021
Total,Primary,Ill-defined,2.471934597644725e-5,42,2016-2019
Total,Primary,Ill-defined,5.2046594510931007e-5,42,2020-2021
Total,Primary,Ill-defined,2.651952386562914e-5,43,2016-2019
Total,Primary,Ill-defined,5.5836869898276e-5,43,2020-2021
Total,Primary,Ill-defined,2.8345471041689724e-5,44,2016-2019
Total,Primary,Ill-defined,5.96814025311925e-5,44,2020-2021
Total,Primary,Ill-defined,3.0175191779317824e-5,45,2016-2019
Total,Primary,Ill-defined,6.353388039975374e-5,45,2020-2021
Total,Primary,Ill-defined,3.1990500944634214e-5,46,2016-2019
Total,Primary,Ill-defined,6.735601469607454e-5,46,2020-2021
Total,Primary,Ill-defined,3.377547266050775e-5,47,2016-2019
Total,Primary,Ill-defined,7.111427347840916e-5,47,2020-2021
Total,Primary,Ill-defined,3.551373366023492e-5,48,2016-2019
Total,Primary,Ill-defined,7.477418282605802e-5,48,2020-2021
