educ,year,e35_component,cause,age,Females,Males,mxc_diff,sensitivity,result,result_rescaled
Secondary,2016-2019,2.6931588115525393,Musculoskeletal,64,3.780169436611218e-5,4.321973020557544e-5,-5.4180358394632615e-6,-18.62883060686051,1.0093167187526038e-4,4.7091576001543344e-5
Secondary,2016-2019,2.6931588115525393,Musculoskeletal,65,4.243964394994263e-5,4.731396249896416e-5,-4.874318549021533e-6,-17.72049266891924,8.637532611391314e-5,4.030003822168371e-5
Secondary,2016-2019,2.6931588115525393,Musculoskeletal,66,4.7989872534386814e-5,5.212807105977567e-5,-4.138198525388857e-6,-16.821264036757174,6.960973003208515e-5,3.2477733018275094e-5
Secondary,2016-2019,2.6931588115525393,Musculoskeletal,67,5.465253389064813e-5,5.784789649388264e-5,-3.195362603234506e-6,-15.931798371102945,5.0907872717294765e-5,2.3752028601153068e-5
Secondary,2016-2019,2.6931588115525393,Musculoskeletal,68,6.267860049362946e-5,6.47136046917827e-5,-2.0350041981532488e-6,-15.052790580292205,3.063249202481632e-5,1.429216716122673e-5
Secondary,2016-2019,2.6931588115525393,Musculoskeletal,69,7.238390417224296e-5,7.30389019053962e-5,-6.549977331532416e-7,-14.184989474510953,9.291135950607266e-6,4.334954792975532e-6
Secondary,2016-2019,2.6931588115525393,Musculoskeletal,70,8.416739448808164e-5,8.323807387000368e-5,9.293206180779624e-7,-13.329213307340256,-1.2387112749270447e-5,-5.7794411866364514e-6
Secondary,2016-2019,2.6931588115525393,Musculoskeletal,71,9.853496583853337e-5,9.58644251018905e-5,2.670540736642867e-6,-12.486368595969399,-3.334535598827448e-5,-1.5557905032634685e-5
Secondary,2016-2019,2.6931588115525393,Musculoskeletal,72,1.161306634140184e-4,1.1166552327014557e-4,4.4651401438728305e-6,-11.657472727217778,-5.205224945040279e-5,-2.4285959159324707e-5
Secondary,2016-2019,2.6931588115525393,Musculoskeletal,73,1.3776552791840843e-4,1.316259901180215e-4,6.139537800386937e-6,-10.84368072528338,-6.657518770820454e-5,-3.106191003803621e-5
Secondary,2016-2019,2.6931588115525393,Musculoskeletal,74,1.6438214185240447e-4,1.5680990152376064e-4,7.572240328643828e-6,-10.04631256873742,-7.607309318715487e-5,-3.5493337056011696e-5
Secondary,2016-2019,2.6931588115525393,Musculoskeletal,75,1.9709564474791488e-4,1.884322377750031e-4,8.663406972911786e-6,-9.266868077799389,-8.028264952226086e-5,-3.745738499462522e-5
Secondary,2016-2019,2.6931588115525393,Musculoskeletal,76,2.3724409731332863e-4,2.279432383841136e-4,9.300858929215034e-6,-8.50703110657281,-7.912269622867778e-5,-3.691618689824852e-5
Secondary,2016-2019,2.6931588115525393,Musculoskeletal,77,2.86416132430728e-4,2.770306996626905e-4,9.38543276803749e-6,-7.768667669725287,-7.291230811143316e-5,-3.401861313781633e-5
Secondary,2016-2019,2.6931588115525393,Musculoskeletal,78,3.4647418729900296e-4,3.375970572573483e-4,8.877130041654653e-6,-7.053817344000828,-6.261765385277439e-5,-2.9215447942748653e-5
Secondary,2016-2019,2.6931588115525393,Musculoskeletal,79,4.19568928471675e-4,4.116981034993495e-4,7.870824972325524e-6,-6.3646759966113375,-5.009525077488935e-5,-2.3372884500492565e-5
Secondary,2016-2019,2.6931588115525393,Musculoskeletal,80,5.081389132409886e-4,5.014278285861106e-4,6.711084654878008e-6,-5.703567819215934,-3.827712646959607e-5,-1.7858915608684104e-5
Secondary,2016-2019,2.6931588115525393,Musculoskeletal,81,6.148879307377335e-4,6.087335583999604e-4,6.154372337773104e-6,-5.0729046758546215,-3.122054420923952e-5,-1.4566534003875121e-5
Secondary,2016-2019,2.6931588115525393,Musculoskeletal,82,7.427405482788809e-4,7.351923960162358e-4,7.548152262645109e-6,-4.475130798310567,-3.377896866090072e-5,-1.5760215206922166e-5
Secondary,2016-2019,2.6931588115525393,Musculoskeletal,83,8.949627924035703e-4,8.826393500746074e-4,1.232344232896291e-5,-3.912648256705161,-4.821729514502332e-5,-2.249668886607705e-5
Secondary,2016-2019,2.6931588115525393,Musculoskeletal,84,0.00107520908582045,0.0010535691886737,2.1639897146750065e-5,-3.3877212787877635,-7.330994003482381e-5,-3.420413581462419e-5
Secondary,2016-2019,2.6931588115525393,Musculoskeletal,85,0.00128735315532408,0.00125067537242055,3.6677782903529917e-5,-2.902365885327478,-1.0645234584865264e-4,-4.966735061388747e-5
Secondary,2016-2019,2.6931588115525393,Musculoskeletal,86,0.00153538056887036,0.00147683562212279,5.854494674756988e-5,-2.458230967221092,-1.4391700106918602e-4,-6.714719243073356e-5
Secondary,2016-2019,2.6931588115525393,Musculoskeletal,87,0.00182324349081073,0.00173512196888843,8.81215219222999e-5,-2.056476216580698,-1.8121981400210432e-4,-8.45515236744772e-5
Secondary,2016-2019,2.6931588115525393,Musculoskeletal,88,0.00215466783383974,0.00202881482480698,1.258530090327602e-4,-1.697656772911736,-2.1365521317578726e-4,-9.968487118521314e-5
Secondary,2016-2019,2.6931588115525393,Musculoskeletal,89,0.00253290989783347,0.00236142211545053,1.7148778238294023e-4,-1.3816267892788898,-2.3693211417429868e-4,-1.1054514855985632e-4
Secondary,2016-2019,2.6931588115525393,Musculoskeletal,90,0.00296046302643401,0.00273670459839786,2.2375842803615004e-4,-1.107475227500833,-2.4780691599456405e-4,-1.1561899254664431e-4
Secondary,2016-2019,2.6931588115525393,Musculoskeletal,91,0.00343872893004568,0.00315870012633968,2.8002880370600006e-4,-0.873506489164907,-2.44606977190277e-4,-1.1412600071759184e-4
Secondary,2016-2019,2.6931588115525393,Musculoskeletal,92,0.00396909923137258,0.00363045695213475,3.3864227923783e-4,-0.6772815734628783,-2.2935617572325293e-4,-1.07010451524506e-4
Secondary,2016-2019,2.6931588115525393,Musculoskeletal,93,0.0045553090007669,0.00415163411128354,4.0367488948335993e-4,-0.5157287787005407,-2.0818675774532896e-4,-9.713346011939088e-5
Secondary,2016-2019,2.6931588115525393,Musculoskeletal,94,0.00520223198064103,0.00471929201088078,4.8293996976025034e-4,-0.38530466866997365,-1.8607902503596036e-4,-8.681868027118131e-5
Secondary,2016-2019,2.6931588115525393,Musculoskeletal,95,0.00591591182236861,0.00532757706842874,5.8833475393987e-4,-0.28218185730860884,-1.660173935859559e-4,-7.74585475735835e-5
Secondary,2016-2019,2.6931588115525393,Musculoskeletal,96,0.00670390562269907,0.00596723106577129,7.366745569277796e-4,-0.20243671258714674,-1.4912997555105258e-4,-6.9579404039299e-5
Secondary,2016-2019,2.6931588115525393,Musculoskeletal,97,0.00757569410752259,0.00662523527743282,9.504588300897699e-4,-0.14222101204847304,-1.3517521672577474e-4,-6.306854799585665e-5
Secondary,2016-2019,2.6931588115525393,Musculoskeletal,98,0.00854317741229453,0.00728467540744037,0.0012585020048541595,-0.09790618959996986,-1.2321513589919352e-4,-5.748834661045184e-5
Secondary,2016-2019,2.6931588115525393,Musculoskeletal,99,0.0096212830974207,0.00792491596928821,0.0016963671281324897,-0.0661930274235654,-1.1228767583290878e-4,-5.2389933925370676e-5
Secondary,2016-2019,2.6931588115525393,Musculoskeletal,100,0.01082872319513536,0.0085221622954299,0.0023065608997054586,-0.13071309145153082,-3.014977058217248e-4,-1.406694436365006e-4
Secondary,2016-2019,2.6931588115525393,Neoplasms,35,1.9288586947481176e-4,1.384095111764486e-4,5.447635829836317e-5,-46.90343334999082,-0.002555128240597496,-0.0011921432935787907
Secondary,2016-2019,2.6931588115525393,Neoplasms,36,2.178905508860011e-4,1.6075173440847644e-4,5.7138816477524676e-5,-45.90298089807448,-0.002622842001306399,-0.0012237364263341316
Secondary,2016-2019,2.6931588115525393,Neoplasms,37,2.4628645189598284e-4,1.870696626183328e-4,5.921678927765003e-5,-44.90311950183299,-0.002659018565449182,-0.0012406152849535554
Secondary,2016-2019,2.6931588115525393,Neoplasms,38,2.78478437348162e-4,2.1811283675615288e-4,6.036560059200912e-5,-43.90390755433428,-0.002650285747853435,-0.0012365408241239956
Secondary,2016-2019,2.6931588115525393,Neoplasms,39,3.149026640367403e-4,2.5477772861130706e-4,6.0124935425433235e-5,-42.905409741742126,-0.0025796849901239993,-0.0012036007084337372
Secondary,2016-2019,2.6931588115525393,Neoplasms,40,3.560242587737268e-4,2.981372720722774e-4,5.7886986701449436e-5,-41.90769767423878,-0.0024259103379570238,-0.0011318542428784884
Secondary,2016-2019,2.6931588115525393,Neoplasms,41,4.0233343612530617e-4,3.494764105397751e-4,5.285702558553105e-5,-40.910850578553365,-0.002162425875756433,-0.0010089205953284946
Secondary,2016-2019,2.6931588115525393,Neoplasms,42,4.543397402359249e-4,4.103348893910743e-4,4.4004850844850624e-5,-39.914956062523856,-0.0017564516880101285,-8.195056776746241e-4
Secondary,2016-2019,2.6931588115525393,Neoplasms,43,5.125640853932702e-4,4.825587712334399e-4,3.0005314159830306e-5,-38.92011096474651,-0.0011678101566326754,-5.448638640842884e-4
Secondary,2016-2019,2.6931588115525393,Neoplasms,44,5.775282759083539e-4,5.683624498025898e-4,9.165826105764089e-6,-37.92642230684988,-3.476269916783581e-4,-1.6219193237025772e-4
Secondary,2016-2019,2.6931588115525393,Neoplasms,45,6.497309169638628e-4,6.703536478319064e-4,-2.062273086804369e-5,-36.934008455584596,7.616801162575712e-4,3.5537623044565515e-4
Secondary,2016-2019,2.6931588115525393,Neoplasms,46,7.29534730205359e-4,7.911446590877885e-4,-6.160992888242954e-5,-35.94300121436339,0.002214445748638007,0.001033191448588716
Secondary,2016-2019,2.6931588115525393,Neoplasms,47,8.171414199042206e-4,9.33288636767154e-4,-1.1614721686293336e-4,-34.95354846442615,0.004059757373626755,0.0018941564065662827
Secondary,2016-2019,2.6931588115525393,Neoplasms,48,9.125858357694564e-4,0.00109930458301621,-1.867187472467535e-4,-33.96581644851185,0.006342054696479307,0.0029590052874018113
Secondary,2016-2019,2.6931588115525393,Neoplasms,49,0.00101569169139544,0.0012915044614174,-2.758127700219599e-4,-32.97999190942357,0.0090963029238399409,0.0042440517680165935
Secondary,2016-2019,2.6931588115525393,Neoplasms,50,0.00112602539298424,0.00151176199648999,-3.8573660350574995e-4,-31.996284323166257,0.012342138039622426,0.005758457387218616
Secondary,2016-2019,2.6931588115525393,Neoplasms,51,0.00124285083639073,0.00176122323390792,-5.1837239751719e-4,-31.014928136653776,0.01607728265702057,0.007501159587221252
Secondary,2016-2019,2.6931588115525393,Neoplasms,52,0.00136508848991329,0.00203996486185884,-6.748763719455499e-4,-30.03618487195705,0.020270711473472185,0.009457682927695082
Secondary,2016-2019,2.6931588115525393,Neoplasms,53,0.00149128278154283,0.00234661636443705,-8.553335828942201e-4,-29.060344907032416,0.02485628892947384,0.011597170615436395
Secondary,2016-2019,2.6931588115525393,Neoplasms,54,0.00161960993525116,0.00267803885378279,-0.0010584289185316298,-28.08772865016747,0.02972886425920663,0.0138705625765538
Secondary,2016-2019,2.6931588115525393,Neoplasms,55,0.001748705295919,0.00303101418605578,-0.00128230889013678,-27.11868575872279,0.034774531837235924,0.016224713992206024
Secondary,2016-2019,2.6931588115525393,Neoplasms,56,0.00187810212002434,0.00340352360696019,-0.0015254214869358498,-26.153592917677862,0.039895252597199074,0.018613882886074237
Secondary,2016-2019,2.6931588115525393,Neoplasms,57,0.00200757268250662,0.00379341402022007,-0.0017858413377134503,-25.192852931716974,0.04499043818039566,0.020991137861396628
Secondary,2016-2019,2.6931588115525393,Neoplasms,58,0.00213710549725053,0.0041983958007815,-0.00206129030353097,-24.236894806384303,0.04995927625210009,0.02330944302117062
Secondary,2016-2019,2.6931588115525393,Neoplasms,59,0.00226692090336123,0.00461614185058777,-0.00234922094722654,-23.28617367633273,0.0547043669811961,0.025523354636343365
Secondary,2016-2019,2.6931588115525393,Neoplasms,60,0.00239748338976381,0.00504438844789374,-0.00264690505812993,-22.341170522226772,0.05913495725982533,0.027590530132015588
Secondary,2016-2019,2.6931588115525393,Neoplasms,61,0.00252951228729345,0.00548103386400967,-0.00295152157671622,-21.402391696620686,0.06316962088590802,0.029472978577169174
Secondary,2016-2019,2.6931588115525393,Neoplasms,62,0.00266399275081133,0.00592423136656615,-0.0032602386157548203,-20.470368289475932,0.06673828517607239,0.031138006239169697
Secondary,2016-2019,2.6931588115525393,Neoplasms,63,0.00280218914987851,0.00637247520061208,-0.00357028605073357,-19.545655371871227,0.06978358072663751,0.03255884634022177
Secondary,2016-2019,2.6931588115525393,Neoplasms,64,0.00294563933571073,0.0068251965153318,-0.0038795571796210702,-18.62883060686051,0.07227161352879044,0.03371968499096482
Secondary,2016-2019,2.6931588115525393,Neoplasms,65,0.00309613497727414,0.00728386832643656,-0.00418773334916242,-17.72049266891924,0.07420869811322128,0.03462346835484172
Secondary,2016-2019,2.6931588115525393,Neoplasms,66,0.00325579790604756,0.00775124275926299,-0.00449544485321543,-16.821264036757174,0.07561906483861786,0.035281501562902946
Secondary,2016-2019,2.6931588115525393,Neoplasms,67,0.00342713553257719,0.00823124113361663,-0.00480410560103944,-15.931798371102945,0.07653804178924668,0.03571026759947161
Secondary,2016-2019,2.6931588115525393,Neoplasms,68,0.00361310392845786,0.00872903933898934,-0.005115935410531479,-15.052790580292205,0.07700910435703158,0.03593005072899056
Secondary,2016-2019,2.6931588115525393,Neoplasms,69,0.00381719203993288,0.00925117985476081,-0.00543398781482793,-14.184989474510953,0.07708105995795496,0.0359636229723376
Secondary,2016-2019,2.6931588115525393,Neoplasms,70,0.00404353302055565,0.00980572596517141,-0.005762192944615759,-13.329213307340256,0.07680549887683451,0.03583505475035582
Secondary,2016-2019,2.6931588115525393,Neoplasms,71,0.00429705047351872,0.01040247644726939,-0.006105425973750671,-12.486368595969399,0.07623459914365627,0.03556869070748679
Secondary,2016-2019,2.6931588115525393,Neoplasms,72,0.00458364991197078,0.01105326286461952,-0.00646961295264874,-11.657472727217778,0.07541933655115757,0.03518831456169862
Secondary,2016-2019,2.6931588115525393,Neoplasms,73,0.00490977751319993,0.01177087104765869,-0.00686109353445876,-10.84368072528338,0.07439950771397687,0.03471249417447653
Secondary,2016-2019,2.6931588115525393,Neoplasms,74,0.00527850307412878,0.01256059871234655,-0.007282095638217771,-10.04631256873742,0.07315820893697514,0.03413334280789614
Secondary,2016-2019,2.6931588115525393,Neoplasms,75,0.00569108970508235,0.01342389944700645,-0.0077328097419241005,-9.266868077799389,0.07165892774913257,0.03343382487964632
Secondary,2016-2019,2.6931588115525393,Neoplasms,76,0.00614826401400159,0.01436138445568897,-0.00821312044168738,-8.50703110657281,0.06986927107946357,0.03259882679123118
Secondary,2016-2019,2.6931588115525393,Neoplasms,77,0.0066499556544383,0.0153725478455501,-0.008722592191111801,-7.768667669725287,0.06776291995128851,0.03161606892746587
Secondary,2016-2019,2.6931588115525393,Neoplasms,78,0.00719500156065954,0.01645545834304307,-0.00926045678238353,-7.053817344000828,0.06532157066494705,0.030477011351899817
Secondary,2016-2019,2.6931588115525393,Neoplasms,79,0.00778082552626769,0.01760643212333054,-0.009825606597062848,-6.3646759966113375,0.06253680246047191,0.029177725200078268
Secondary,2016-2019,2.6931588115525393,Neoplasms,80,0.00840310599310991,0.01881969720002285,-0.01041659120691294,-5.703567819215934,0.05941173439367631,0.0277196657263446
Secondary,2016-2019,2.6931588115525393,Neoplasms,81,0.0090554518363757,0.02008706412807486,-0.011031612291699161,-5.0729046758546215,0.05596231757677599,0.026110275223085944
Secondary,2016-2019,2.6931588115525393,Neoplasms,82,0.00972928922486867,0.02139771158834753,-0.011668422363478861,-4.475130798310567,0.05221771628650003,0.024363160833913412
Secondary,2016-2019,2.6931588115525393,Neoplasms,83,0.01041707303302661,0.02273965743189733,-0.01232258439887072,-3.912648256705161,0.04821393836634374,0.022495122697644754
Secondary,2016-2019,2.6931588115525393,Neoplasms,84,0.01111294541056057,0.02409991296626518,-0.01298696755570461,-3.3877212787877635,0.043996226335386815,0.020527269565241472
Secondary,2016-2019,2.6931588115525393,Neoplasms,85,0.01181031407865904,0.02546316087566167,-0.01365284679700263,-2.902365885327478,0.03962555678122296,0.01848805121421772
Secondary,2016-2019,2.6931588115525393,Neoplasms,86,0.01250179648495491,0.02681172476101307,-0.01430992827605816,-2.458230967221092,0.03517710882691891,0.016412543883001438
Secondary,2016-2019,2.6931588115525393,Neoplasms,87,0.01317929050147852,0.02812568478460142,-0.0149463942831229,-2.056476216580698,0.030736904366879952,0.014340882709581716
Secondary,2016-2019,2.6931588115525393,Neoplasms,88,0.01383407681334561,0.02938310502381118,-0.015549028210465568,-1.697656772911736,0.02639691305369252,0.012315977870755805
Secondary,2016-2019,2.6931588115525393,Neoplasms,89,0.01445695394374733,0.03056038453977916,-0.01610343059603183,-1.3816267892788898,0.022248931110770895,0.010380658626668239
Secondary,2016-2019,2.6931588115525393,Neoplasms,90,0.01503840553946424,0.03163273930503142,-0.016594333765567175,-1.107475227500833,0.018377813562246263,0.008574515689963955
Secondary,2016-2019,2.6931588115525393,Neoplasms,91,0.01556881870544023,0.03257488299722686,-0.01700606429178663,-0.873506489164907,0.014854907514031231,0.00693083739916098
Secondary,2016-2019,2.6931588115525393,Neoplasms,92,0.01604156654766274,0.0333710219477115,-0.01732945540004876,-0.6772815734628783,0.011736920820599796,0.0054760818737893905
Secondary,2016-2019,2.6931588115525393,Neoplasms,93,0.01645656876153069,0.03402607447238084,-0.01756950571085015,-0.5157287787005407,0.009061099722628922,0.004227627050239451
Secondary,2016-2019,2.6931588115525393,Neoplasms,94,0.01681573640565575,0.03455046474370209,-0.01773472833804634,-0.38530466866997365,0.006833273626242937,0.003188192747934017
Secondary,2016-2019,2.6931588115525393,Neoplasms,95,0.01712218870048858,0.03495744208131143,-0.017835253380822848,-0.28218185730860884,0.0050327849245702366,0.002348140770597034
Secondary,2016-2019,2.6931588115525393,Neoplasms,96,0.01738009508055303,0.03526250106007524,-0.017882405979522207,-0.20243671258714674,0.003620055479643211,0.0016890051911565241
Secondary,2016-2019,2.6931588115525393,Neoplasms,97,0.01759451067178773,0.03548283356066015,-0.01788832288887242,-0.14222101204847304,0.0025440953851053,0.0011869957066690357
Secondary,2016-2019,2.6931588115525393,Neoplasms,98,0.01777121450988167,0.03563684077586072,-0.01786562626597905,-0.09790618959996986,0.0017491553925191464,8.161014533388977e-4
Secondary,2016-2019,2.6931588115525393,Neoplasms,99,0.01791655848036262,0.03574372614918789,-0.017827167668825267,-0.0661930274235654,0.0011800341983870496,5.505672214212557e-4
Secondary,2016-2019,2.6931588115525393,Neoplasms,100,0.01803733349590889,0.03582318374827902,-0.017785850252370127,-0.13071309145153082,0.002324843470581289,0.0010846995888651836
Secondary,2016-2019,2.6931588115525393,Nervous,35,1.472049696924391e-5,2.330353366929441e-5,-8.583036700050502e-6,-46.90343334999082,4.0257388980134386e-4,1.8782844448714343e-4
Secondary,2016-2019,2.6931588115525393,Nervous,36,1.6041035835633768e-5,2.5346586684357455e-5,-9.305550848723687e-6,-45.90298089807448,4.271525228550242e-4,1.9929606951461646e-4
Secondary,2016-2019,2.6931588115525393,Nervous,37,1.748319123720595e-5,2.7617443556730323e-5,-1.0134252319524373e-5,-44.90311950183299,4.5505954296533107e-4,2.1231661632697176e-4
Secondary,2016-2019,2.6931588115525393,Nervous,38,1.9058382582913808e-5,3.013479576107792e-5,-1.107641317816411e-5,-43.90390755433428,4.862978202077271e-4,2.2689142401207215e-4
Secondary,2016-2019,2.6931588115525393,Nervous,39,2.0779116545748145e-5,3.2917611110339345e-5,-1.21384945645912e-5,-42.905409741742126,5.20807082941695e-4,2.4299237169876365e-4
Secondary,2016-2019,2.6931588115525393,Nervous,40,2.265909154336004e-5,3.598472132036722e-5,-1.3325629777007178e-5,-41.90769767423878,5.584464640136507e-4,2.605537351585075e-4
Secondary,2016-2019,2.6931588115525393,Nervous,41,2.4713312308668383e-5,3.9354305099980975e-5,-1.4640992791312591e-5,-40.910850578553365,5.989754684070664e-4,2.794633069034221e-4
Secondary,2016-2019,2.6931588115525393,Nervous,42,2.695821552567985e-5,4.3043256296881946e-5,-1.6085040771202094e-5,-39.914956062523856,6.420336956464365e-4,2.9955293529123375e-4
Secondary,2016-2019,2.6931588115525393,Nervous,43,2.9411807599692436e-5,4.706642925605461e-5,-1.7654621656362174e-5,-38.92011096474651,6.871198339062327e-4,3.205887238304475e-4
Secondary,2016-2019,2.6931588115525393,Nervous,44,3.2093815733970964e-5,5.143575753859585e-5,-1.9341941804624885e-5,-37.92642230684988,7.335706531167174e-4,3.422612300174837e-4
Secondary,2016-2019,2.6931588115525393,Nervous,45,3.5026386303492036e-5,5.6161926494825805e-5,-2.113554019133377e-5,-36.934008455584596,7.806202201400695e-4,3.6421309329443566e-4
Secondary,2016-2019,2.6931588115525393,Nervous,46,3.823881341718671e-5,6.127608736844623e-5,-2.303727395125952e-5,-35.94300121436339,8.280287656057432e-4,3.8633244473724695e-4
Secondary,2016-2019,2.6931588115525393,Nervous,47,4.176736415708929e-5,6.682645492759066e-5,-2.505909077050137e-5,-34.95354846442615,8.759041437211737e-4,4.086696057615065e-4
Secondary,2016-2019,2.6931588115525393,Nervous,48,4.5654334335185486e-5,7.287037802971431e-5,-2.721604369452883e-5,-33.96581644851185,9.244151445830446e-4,4.313033285717365e-4
Secondary,2016-2019,2.6931588115525393,Nervous,49,4.994913168480196e-5,7.947593811975998e-5,-2.9526806434958025e-5,-32.97999190942357,9.737938373360314e-4,4.543418894063173e-4
Secondary,2016-2019,2.6931588115525393,Nervous,50,5.470960130016637e-5,8.672397617580632e-5,-3.2014374875639945e-5,-31.996284323166257,0.001024341040949406,4.77925641031541e-4
Secondary,2016-2019,2.6931588115525393,Nervous,51,6.000363119850916e-5,9.471056236432056e-5,-3.4706931165811405e-5,-31.014928136653776,0.00107643297595143,5.022301162338045e-4
Secondary,2016-2019,2.6931588115525393,Nervous,52,6.59111045665969e-5,1.0355002352025436e-4,-3.7638918953657454e-5,-30.03618487195705,0.0011305295280726636,5.274698833783231e-4
Secondary,2016-2019,2.6931588115525393,Nervous,53,7.252628248714243e-5,1.1337867527801792e-4,-4.085239279087549e-5,-29.060344907032416,0.0011871846247804064,5.539033877770688e-4
Secondary,2016-2019,2.6931588115525393,Nervous,54,7.996057251216916e-5,1.2435925657258422e-4,-4.439868406041506e-5,-28.08772865016747,0.001247058190313454,5.818385295358174e-4
Secondary,2016-2019,2.6931588115525393,Nervous,55,8.834146785731357e-5,1.3668084205059312e-4,-4.833937419327955e-5,-27.11868575872279,0.0013109002985208622,6.116252697620519e-4
Secondary,2016-2019,2.6931588115525393,Nervous,56,9.78137831490714e-5,1.5056220446797304e-4,-5.2748421318901646e-5,-26.153592917677862,0.001379560738224714,6.436600934654513e-4
Secondary,2016-2019,2.6931588115525393,Nervous,57,1.0854737892021388e-4,1.6626389578121645e-4,-5.7716516861002566e-5,-25.192852931716974,0.0014540437210102007,6.784115345096388e-4
Secondary,2016-2019,2.6931588115525393,Nervous,58,1.2074233628089583e-4,1.840977521789261e-4,-6.335541589803025e-5,-24.236894806384303,0.001535538550535287,7.164344849573079e-4
Secondary,2016-2019,2.6931588115525393,Nervous,59,1.346349669163973e-4,2.0443838566577255e-4,-6.980341874937524e-5,-23.28617367633273,0.0016254545321997323,7.583864828350175e-4
Secondary,2016-2019,2.6931588115525393,Nervous,60,1.505051393733155e-4,2.2773757994643725e-4,-7.723244057312174e-5,-22.341170522226772,0.0017254631246918582,8.050473787326975e-4
Secondary,2016-2019,2.6931588115525393,Nervous,61,1.686852354891316e-4,2.5454240237042205e-4,-8.585716688129044e-5,-21.402391696620686,0.0018375487155555073,8.573430261025019e-4
Secondary,2016-2019,2.6931588115525393,Nervous,62,1.8957113159401897e-4,2.855180919385055e-4,-9.594696034448652e-5,-20.470368289475932,0.0019640696145073813,9.163737388419008e-4
Secondary,2016-2019,2.6931588115525393,Nervous,63,2.1363575412448337e-4,3.2147703857802817e-4,-1.078412844535448e-4,-19.545655371871227,0.002107828580788921,9.834471971604862e-4
Secondary,2016-2019,2.6931588115525393,Nervous,64,2.4147097515351813e-4,3.633791667599799e-4,-1.2190819160646176e-4,-18.62883060686051,0.0022710070510254705,0.0010595811914775228
Secondary,2016-2019,2.6931588115525393,Nervous,65,2.738696836069505e-4,4.122898568381216e-4,-1.384201732311711e-4,-17.72049266891924,0.0024528736649734985,0.0011444344918712928
Secondary,2016-2019,2.6931588115525393,Nervous,66,3.118372931997212e-4,4.6946045088428986e-4,-1.5762315768456865e-4,-16.821264036757174,0.00265142075371954,0.0012370703825273473
Secondary,2016-2019,2.6931588115525393,Nervous,67,3.566434510049695e-4,5.363771688580177e-4,-1.7973371785304823e-4,-15.931798371102945,0.00286348135332347,0.0013360112566617138
Secondary,2016-2019,2.6931588115525393,Nervous,68,4.0990159311004383e-4,6.148053558534289e-4,-2.049037627433851e-4,-15.052790580292205,0.003084373429690056,0.0014390726229215696
Secondary,2016-2019,2.6931588115525393,Nervous,69,4.736757503884774e-4,7.068418627646417e-4,-2.331661123761643e-4,-14.184989474510953,0.0033074588498685285,0.0015431573351232485
Secondary,2016-2019,2.6931588115525393,Nervous,70,5.506250077603047e-4,8.149769406004081e-4,-2.6435193284010347e-4,-13.329213307340256,0.0035236033010334245,0.0016440036072619198
Secondary,2016-2019,2.6931588115525393,Nervous,71,6.442003970471916e-4,9.421672235696816e-4,-2.9796682652249e-4,-12.486368595969399,0.0037205236253310806,0.0017358805002690258
Secondary,2016-2019,2.6931588115525393,Nervous,72,7.589153941087745e-4,0.0010919215854084,-3.330061912996255e-4,-11.657472727217778,0.0038820105930700505,0.0018112252921787145
Secondary,2016-2019,2.6931588115525393,Nervous,73,9.005229175009443e-4,0.00126832348338071,-3.6780056587976573e-4,-10.84368072528338,0.003988311906978736,0.0018608221759911759
Secondary,2016-2019,2.6931588115525393,Nervous,74,0.00107508148885445,0.00147559633812678,-4.0051484927233e-4,-10.04631256873742,0.004023697364210582,0.00187733192875384
Secondary,2016-2019,2.6931588115525393,Nervous,75,0.00128917650237001,0.00171815031006673,-4.289738076967201e-4,-9.266868077799389,0.003975243684756789,0.0018547249503281511
Secondary,2016-2019,2.6931588115525393,Nervous,76,0.00155019519198472,0.00200063441156679,-4.5043921958206994e-4,-8.50703110657281,0.0038319004526050494,0.0017878454606123455
Secondary,2016-2019,2.6931588115525393,Nervous,77,0.00186613054863414,0.00232779242610311,-4.616618774689698e-4,-7.768667669725287,0.0035864977018378627,0.0016733481767169283
Secondary,2016-2019,2.6931588115525393,Nervous,78,0.00224521490312832,0.00270425503167119,-4.590401285428699e-4,-7.053817344000828,0.0032379852203080653,0.0015107431023480998
Secondary,2016-2019,2.6931588115525393,Nervous,79,0.00269533463623309,0.00313425887541276,-4.3892423917967025e-4,-6.3646759966113375,0.0027936105694377406,0.001303411724042174
Secondary,2016-2019,2.6931588115525393,Nervous,80,0.00322318308295971,0.00362128618085712,-3.9810309789741014e-4,-5.703567819215934,0.002270608017897839,0.0010593950150424368
Secondary,2016-2019,2.6931588115525393,Nervous,81,0.00383312859547817,0.0041676240763238,-3.3449548084562956e-4,-5.0729046758546215,0.0016968636888340341,7.917037722880875e-4
Secondary,2016-2019,2.6931588115525393,Nervous,82,0.00452596217862104,0.00477381580642844,-2.4785362780739995e-4,-4.475130798310567,0.0011091774032739,5.17507646658435e-4
Secondary,2016-2019,2.6931588115525393,Nervous,83,0.00530056225503452,0.00543734685507014,-1.3678460003561932e-4,-3.912648256705161,5.351900268734787e-4,2.497030055831068e-4
Secondary,2016-2019,2.6931588115525393,Nervous,84,0.00615450362319355,0.00615164358335517,2.860039838380353e-6,-3.3877212787877635,-9.689017818661838e-6,-4.520594086182569e-6
Secondary,2016-2019,2.6931588115525393,Nervous,85,0.00708172866547471,0.00690580989817678,1.759187672979298e-4,-2.902365885327478,-5.105806287943746e-4,-2.3822102655251447e-4
